id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
577,1,3,1,4,1,2,0,10,152.0,7
578,1,4,1,3,0,1,1,10,60.0,6
579,0,3,1,1,1,2,0,10,160.0,9
580,1,3,1,3,0,2,1,10,152.0,1
581,0,3,1,2,1,2,0,10,152.0,4
582,0,5,1,2,0,1,1,10,124.0,1
583,1,3,1,2,1,2,0,10,152.0,8
584,0,4,1,3,0,1,1,10,26.0,0
585,0,3,1,4,0,2,1,10,152.0,7
586,1,5,1,1,0,1,1,9,26.0,5
587,1,3,1,3,0,2,1,7,152.0,5
588,0,4,1,3,0,1,1,10,54.0,1
589,1,3,1,4,1,1,1,7,156.0,6
590,1,3,1,4,1,2,0,10,152.0,8
591,0,3,1,1,1,2,0,10,152.0,6
592,0,4,1,3,0,1,1,10,26.0,2
593,0,4,1,3,0,1,1,10,26.0,5
594,0,4,1,4,0,1,1,7,26.0,0
595,1,3,1,4,1,2,0,10,152.0,4
596,0,3,1,1,1,2,0,10,152.0,2
597,1,5,1,4,0,1,0,10,124.0,1
598,0,3,1,3,1,2,0,10,152.0,4
599,0,3,1,4,1,2,1,7,124.0,2
600,1,3,1,2,1,2,0,7,152.0,6
601,0,3,1,4,1,2,0,10,152.0,3
602,0,3,1,3,0,2,1,10,26.0,3
603,0,4,1,3,0,3,1,10,122.0,6
604,0,4,1,3,0,1,1,10,122.0,8
605,1,4,1,4,0,1,1,10,157.0,7
606,0,5,1,4,0,1,1,7,26.0,7
607,1,3,1,2,1,2,0,10,151.0,3
608,0,3,1,3,1,2,0,10,152.0,3
609,1,4,1,3,0,1,1,10,26.0,6
610,1,4,1,3,0,1,1,11,26.0,8
611,1,5,1,2,0,1,1,10,124.0,8
612,0,3,1,3,1,2,0,10,152.0,8
613,1,3,1,1,0,2,0,10,152.0,6
614,1,4,1,3,1,1,0,10,26.0,6
615,1,5,1,3,0,1,1,10,124.0,5
616,0,3,1,1,1,2,0,10,152.0,1
617,1,4,1,4,1,1,0,10,11.0,8
618,1,5,1,4,0,1,1,10,157.0,8
619,1,4,1,2,0,1,1,10,124.0,7
620,1,3,1,3,0,2,0,10,152.0,1
621,1,4,1,3,0,3,1,10,124.0,8
622,1,5,1,3,0,1,1,10,13.0,0
623,1,4,1,2,0,1,1,10,152.0,0
624,0,4,1,4,0,3,1,10,26.0,8
625,0,4,1,3,0,1,1,7,26.0,1
626,0,4,1,3,1,1,0,10,23.0,1
627,1,5,1,3,0,3,1,10,26.0,7
628,1,3,1,1,0,2,1,10,160.0,8
629,0,6,1,4,0,1,1,11,26.0,0
630,0,3,1,4,1,2,0,10,152.0,3
631,1,3,1,2,1,2,0,10,152.0,3
632,1,4,1,3,0,1,1,7,154.0,4
633,0,3,1,3,0,1,1,10,26.0,7
634,0,3,1,1,1,2,0,10,152.0,6
635,1,3,1,1,1,2,0,10,152.0,2
636,1,3,1,2,1,2,0,7,152.0,5
637,0,3,1,2,0,2,1,10,152.0,1
638,0,6,1,2,1,1,0,10,26.0,9
639,0,3,1,2,0,2,1,7,152.0,4
640,0,4,1,1,0,1,1,10,124.0,6
641,1,3,1,3,1,2,0,10,152.0,9
642,0,3,1,4,1,2,0,10,152.0,9
643,0,3,1,3,0,2,1,10,152.0,5
644,1,3,1,1,1,2,0,10,152.0,6
645,0,5,1,3,1,1,0,7,26.0,8
646,0,3,1,3,1,2,0,10,152.0,8
647,1,3,1,2,1,2,0,10,152.0,3
648,0,6,1,4,0,1,0,10,8.0,0
649,0,4,1,3,0,1,1,10,124.0,4
650,0,3,1,1,1,2,0,10,152.0,3
651,1,4,1,3,0,1,1,10,124.0,4
652,0,5,1,3,0,1,1,10,124.0,2
653,0,4,1,3,1,1,0,10,124.0,8
654,1,5,1,3,0,1,1,7,26.0,1
655,0,3,1,1,0,1,1,7,156.0,8
656,1,4,1,1,1,1,0,10,124.0,7
657,0,6,1,3,0,1,1,10,26.0,0
658,0,3,1,4,1,2,0,7,152.0,5
659,1,3,1,3,0,1,1,7,154.0,0
660,1,3,1,3,1,2,0,11,152.0,7
661,1,4,1,3,0,1,1,10,26.0,3
662,0,3,1,1,1,2,0,10,124.0,7
663,0,3,1,4,1,2,0,10,152.0,1
664,1,3,1,3,1,2,0,10,152.0,3
665,0,6,1,4,0,1,1,10,124.0,0
666,1,3,1,4,1,2,0,10,152.0,5
667,1,5,1,3,0,1,1,10,26.0,2
668,1,3,1,1,1,2,0,10,152.0,6
669,0,3,1,3,0,1,1,10,124.0,7
670,1,3,1,3,0,1,1,10,122.0,7
671,0,4,1,1,1,1,0,7,124.0,9
672,0,3,1,3,0,2,1,10,160.0,2
673,0,3,1,1,0,2,0,10,160.0,8
674,1,3,1,4,1,2,0,10,152.0,0
675,1,3,1,3,1,2,0,10,152.0,3
676,1,4,1,3,0,1,1,10,45.0,3
677,0,4,1,4,1,1,0,10,124.0,5
678,0,3,1,3,0,1,1,10,124.0,4
679,1,3,1,3,1,2,0,10,152.0,5
680,1,3,1,3,0,1,1,10,124.0,6
681,1,4,1,3,0,1,0,10,26.0,1
682,0,6,1,3,1,1,0,10,26.0,3
683,1,4,1,3,0,1,1,10,26.0,5
684,1,4,1,4,0,3,1,10,124.0,6
685,1,5,1,3,0,1,1,7,122.0,1
686,1,4,1,3,0,3,1,10,124.0,0
687,1,3,1,3,1,2,0,10,152.0,2
688,0,4,1,3,0,1,1,9,152.0,5
689,1,4,1,3,0,1,1,10,26.0,5
690,1,4,1,3,1,1,0,10,124.0,1
691,0,5,1,3,0,1,1,10,154.0,3
692,0,5,1,3,0,1,1,11,26.0,5
693,0,5,1,3,0,1,1,10,26.0,1
694,0,5,1,4,0,1,1,7,157.0,8
695,1,3,1,3,1,2,0,10,152.0,5
696,0,3,1,2,1,2,1,10,152.0,5
697,0,4,1,3,0,1,1,10,124.0,8
698,0,5,1,2,0,1,1,10,124.0,9
699,0,4,1,3,1,1,0,10,124.0,5
700,0,5,1,3,0,1,1,10,25.0,4
701,1,3,1,2,1,2,0,10,152.0,1
702,1,5,1,3,0,3,1,10,26.0,9
703,0,4,1,3,0,1,1,10,26.0,8
704,0,3,1,4,0,1,1,7,124.0,1
705,0,4,1,3,0,1,1,10,124.0,7
706,1,3,1,1,1,2,0,10,152.0,5
707,0,5,1,3,0,1,1,10,26.0,9
708,1,5,1,3,0,1,1,10,26.0,4
709,0,5,1,3,0,1,1,10,124.0,2
710,1,5,1,4,1,1,0,10,26.0,5
711,1,5,1,2,0,1,1,7,156.0,0
712,1,3,1,4,1,2,0,10,152.0,2
713,0,4,1,2,1,1,0,10,26.0,9
714,0,3,1,1,1,2,0,10,152.0,7
715,0,4,1,3,1,1,0,10,124.0,1
716,0,3,1,4,0,2,1,11,154.0,2
717,1,4,1,3,1,1,0,10,124.0,6
718,0,4,1,2,0,3,1,10,26.0,7
719,1,5,1,3,0,1,1,10,25.0,9
720,0,5,1,1,1,1,0,10,7.0,5
721,1,4,1,3,0,1,1,10,26.0,5
722,1,3,1,1,1,2,0,10,152.0,1
723,1,3,1,4,1,2,0,7,160.0,1
724,0,3,1,2,1,2,0,10,152.0,1
725,0,5,1,3,1,1,0,10,26.0,9
726,0,3,1,4,1,2,0,10,152.0,2
727,0,3,1,3,1,2,0,10,152.0,8
728,0,3,1,4,0,2,1,10,26.0,1
729,1,3,1,2,1,2,0,10,152.0,5
730,1,3,1,1,0,2,0,10,152.0,2
731,1,3,1,1,1,2,0,10,152.0,7
732,1,4,1,3,0,1,1,10,124.0,7
733,1,3,1,1,1,2,0,10,152.0,3
734,1,5,1,3,0,3,1,10,26.0,2
735,0,3,1,1,0,2,0,7,160.0,4
736,0,4,1,4,1,1,0,10,124.0,4
737,0,5,1,3,1,1,0,10,26.0,8
738,1,3,1,4,1,2,0,10,152.0,3
739,0,3,1,4,1,1,0,10,124.0,1
740,0,4,1,4,0,3,1,10,26.0,8
741,1,4,1,3,0,1,1,10,26.0,4
742,1,4,1,1,0,1,1,10,7.0,6
743,1,3,1,3,0,1,1,11,122.0,8
744,0,3,1,2,0,1,1,10,156.0,6
745,1,5,1,3,0,1,1,10,26.0,7
746,0,4,1,3,0,1,1,10,26.0,8
747,0,3,1,3,1,2,0,11,152.0,1
748,0,3,1,3,1,2,0,10,152.0,8
749,1,3,1,4,1,2,0,10,160.0,9
750,0,3,1,2,0,2,1,10,152.0,3
751,0,3,1,4,1,1,1,10,124.0,3
752,0,3,1,1,1,2,0,10,152.0,0
753,0,5,1,1,0,3,1,7,124.0,0
754,0,3,1,2,0,2,1,10,160.0,6
755,1,4,1,3,0,1,1,10,124.0,6
756,1,6,1,1,0,1,1,10,26.0,9
757,1,5,1,3,0,1,1,10,26.0,3
758,1,4,1,3,1,1,0,7,122.0,8
759,1,3,1,3,1,2,0,7,152.0,8
760,0,4,1,3,0,1,1,10,26.0,7
761,1,3,1,2,0,2,1,7,124.0,9
762,1,5,1,2,1,1,0,7,152.0,8
763,1,6,1,3,0,1,1,10,154.0,0
764,1,6,1,4,0,1,1,11,124.0,1
765,0,4,1,3,1,1,0,11,26.0,1
766,0,4,1,3,0,1,1,10,26.0,2
767,1,3,1,2,1,2,0,10,152.0,3
768,0,3,1,3,0,2,1,10,124.0,7
769,1,5,1,3,0,1,1,10,26.0,4
770,1,3,1,4,1,2,0,10,152.0,9
771,0,4,1,3,0,1,0,10,124.0,4
772,1,3,1,4,1,2,0,10,152.0,6
773,1,4,1,3,0,1,1,10,154.0,6
774,1,3,1,1,0,2,1,7,7.0,7
775,0,3,1,3,0,1,1,10,124.0,9
776,1,3,1,3,1,2,0,10,160.0,5
777,0,4,1,3,0,1,1,10,26.0,1
778,1,3,1,3,1,2,0,10,152.0,2
779,0,3,1,4,1,1,1,10,124.0,0
780,0,4,1,3,1,1,0,10,124.0,3
781,0,4,1,3,0,1,1,10,124.0,0
782,0,4,1,1,0,1,1,10,26.0,6
783,0,4,1,1,0,1,1,10,31.0,4
784,0,5,1,1,0,1,1,10,124.0,5
785,0,4,1,1,0,1,1,7,157.0,7
786,0,5,1,3,0,3,1,10,26.0,5
787,0,3,1,2,1,2,0,7,152.0,2
788,1,3,1,4,0,2,1,10,152.0,6
789,0,3,1,4,0,1,1,10,124.0,7
790,1,3,1,3,1,2,0,10,152.0,9
791,0,5,1,2,1,1,0,10,124.0,1
792,0,6,1,1,1,1,0,10,7.0,3
793,1,3,1,4,1,2,0,10,152.0,9
794,0,3,1,4,1,2,0,11,151.0,5
795,1,3,1,4,1,2,0,10,152.0,7
796,1,5,1,2,0,3,1,10,26.0,6
797,1,3,1,3,1,2,0,10,152.0,7
798,0,4,1,2,0,1,1,10,26.0,7
799,0,3,1,1,1,2,0,10,152.0,3
800,0,5,1,3,1,1,0,10,26.0,8
801,1,4,1,3,0,1,0,7,156.0,9
802,1,4,1,2,0,1,1,7,124.0,7
803,1,3,1,1,0,2,1,10,160.0,6
804,0,4,1,2,0,1,1,10,131.0,1
805,1,3,1,4,1,2,0,7,160.0,4
806,0,4,1,4,0,1,1,10,124.0,1
807,0,3,1,3,1,2,0,10,152.0,8
808,1,4,1,3,0,1,1,7,26.0,8
809,1,4,1,4,0,1,1,7,124.0,1
810,1,3,1,3,0,2,1,10,152.0,6
811,0,3,1,3,1,2,0,10,152.0,5
812,0,4,1,3,1,1,0,10,124.0,4
813,0,5,1,1,0,1,1,10,124.0,2
814,0,5,1,3,0,3,1,7,26.0,7
815,0,3,1,3,1,2,0,7,160.0,9
816,0,4,1,1,0,3,1,10,124.0,1
817,1,3,1,4,1,2,0,10,152.0,5
818,1,3,1,1,0,3,1,10,26.0,1
819,0,4,1,2,0,1,1,10,26.0,2
820,1,4,1,3,1,1,0,10,55.0,0
821,0,3,1,4,1,2,0,10,160.0,4
822,0,3,1,3,0,1,1,10,122.0,5
823,1,5,1,3,0,2,0,7,1.0,6
824,0,3,1,4,0,2,0,7,152.0,8
825,0,4,1,2,0,1,1,7,124.0,4
826,0,5,1,4,1,1,0,10,11.0,3
827,1,5,1,2,0,1,1,7,26.0,2
828,1,3,1,3,1,2,0,10,152.0,7
829,0,5,1,4,1,1,1,10,26.0,6
830,0,3,1,3,1,1,0,10,26.0,1
831,0,3,1,4,1,2,0,10,152.0,6
832,0,3,1,2,0,2,1,10,152.0,1
833,0,4,1,4,0,1,1,10,124.0,3
834,1,3,1,3,0,2,0,10,152.0,0
835,0,5,1,3,0,1,1,10,26.0,8
836,1,3,1,2,1,2,0,10,152.0,5
837,1,3,1,2,0,2,1,9,152.0,6
838,1,3,1,4,1,2,0,10,152.0,1
839,0,4,1,3,1,1,0,10,26.0,9
840,1,4,1,3,0,1,1,10,156.0,6
841,0,4,1,4,0,1,1,9,124.0,9
842,0,3,1,4,1,2,0,10,152.0,4
843,0,4,1,1,0,1,1,7,122.0,7
844,0,5,1,3,0,3,1,10,124.0,2
845,0,5,1,1,0,1,1,10,26.0,3
846,0,4,1,3,0,1,1,10,26.0,8
847,0,4,1,1,0,1,1,10,8.0,7
848,0,5,1,3,0,1,1,10,26.0,7
849,1,3,1,1,1,2,0,10,152.0,6
850,1,5,1,1,0,1,0,7,26.0,9
851,1,4,1,3,0,3,1,10,29.0,3
852,1,3,1,2,1,2,0,10,152.0,2
853,0,3,1,1,0,2,1,10,152.0,9
854,1,3,1,4,1,2,0,10,152.0,7
855,0,3,1,4,1,2,0,10,152.0,1
856,0,4,1,2,0,1,1,7,157.0,9
857,1,3,1,3,0,2,1,10,154.0,0
858,1,5,1,4,1,1,1,7,26.0,4
859,0,5,1,2,0,1,0,10,86.0,7
860,0,3,1,2,1,2,0,7,160.0,7
861,0,3,1,2,1,2,0,10,152.0,6
862,0,4,1,3,0,1,1,10,26.0,2
863,1,3,1,3,1,2,0,10,152.0,4
864,1,4,1,3,0,1,1,10,124.0,8
865,1,3,1,3,1,2,0,10,152.0,5
866,1,5,1,1,1,1,0,10,26.0,6
867,0,3,1,4,1,2,0,10,152.0,4
868,1,3,1,3,1,2,0,9,152.0,1
869,1,5,1,1,1,1,0,7,124.0,1
870,0,4,1,4,0,1,1,10,124.0,7
871,0,4,1,3,1,1,0,10,122.0,9
872,0,3,1,4,0,2,1,10,26.0,3
873,1,4,1,2,1,1,0,10,124.0,2
874,1,6,1,2,1,1,0,9,26.0,9
875,0,4,1,4,1,1,0,7,98.0,4
876,0,4,1,3,0,1,1,10,150.0,7
877,0,3,1,1,0,2,0,10,151.0,3
878,1,3,1,4,1,2,0,10,160.0,8
879,0,5,1,4,0,1,1,11,124.0,9
880,0,4,1,1,0,1,1,10,26.0,4
881,0,5,1,3,0,3,1,7,155.0,0
882,0,4,1,3,0,1,1,10,26.0,3
883,0,4,1,3,0,1,1,10,26.0,1
884,1,3,1,4,0,2,1,10,152.0,6
885,0,3,1,3,1,2,0,10,152.0,0
886,1,5,1,3,0,1,0,10,55.0,4
887,0,3,1,3,1,2,0,10,152.0,5
888,0,3,1,2,0,1,1,10,124.0,1
889,0,4,1,2,0,1,1,10,124.0,5
890,0,3,1,3,1,2,0,10,26.0,7
891,1,3,1,4,1,2,0,10,152.0,4
892,0,4,1,3,1,1,1,10,26.0,0
893,1,4,1,4,0,1,0,7,124.0,1
894,0,4,1,4,0,1,1,10,124.0,8
895,1,3,1,2,0,2,0,10,152.0,7
896,0,4,1,1,0,1,1,7,124.0,0
897,1,5,1,4,0,1,1,10,26.0,5
898,0,4,1,2,0,2,1,7,124.0,9
899,0,3,1,1,0,2,1,11,152.0,2
900,1,3,1,4,0,2,0,10,152.0,9
901,1,3,1,4,0,2,0,7,152.0,1
902,0,3,1,2,1,2,0,10,160.0,5
903,1,5,1,1,1,1,0,7,124.0,7
904,1,4,1,3,0,1,1,10,124.0,2
905,0,3,1,1,1,2,0,10,152.0,9
906,0,5,1,3,1,1,0,10,124.0,1
907,1,4,1,3,0,1,1,7,156.0,4
908,1,6,1,3,0,1,1,10,124.0,4
909,0,3,1,2,1,2,0,10,152.0,1
910,0,4,1,3,0,1,1,10,3.0,5
911,0,5,1,3,0,1,1,10,26.0,3
912,1,3,1,4,1,2,0,10,152.0,5
913,0,4,1,3,0,1,0,10,124.0,6
914,0,3,1,2,0,2,1,10,152.0,1
915,0,3,1,4,0,2,1,10,152.0,1
916,0,5,1,3,1,1,0,10,55.0,5
917,1,3,1,2,1,2,0,10,152.0,8
918,0,3,1,2,1,2,0,10,152.0,5
919,1,5,1,3,1,1,0,10,26.0,1
920,0,3,1,3,0,2,1,10,152.0,0
921,0,4,1,1,0,1,1,10,7.0,2
922,1,5,1,3,1,1,0,10,44.0,6
923,0,3,1,2,1,2,0,10,152.0,0
924,0,5,1,3,1,1,0,10,122.0,4
925,0,4,1,2,0,1,1,7,124.0,5
926,1,6,1,3,0,1,1,10,54.0,8
927,0,3,1,4,1,1,0,7,160.0,8
928,0,3,1,3,1,2,0,10,163.0,6
929,0,3,1,1,0,2,1,10,156.0,6
930,1,4,1,3,0,1,1,10,154.0,4
931,0,5,1,4,0,1,1,7,157.0,2
932,1,3,1,4,1,2,0,10,152.0,8
933,0,3,1,1,0,2,1,9,26.0,8
934,1,3,1,4,1,2,0,10,152.0,7
935,1,3,1,4,1,2,0,10,152.0,4
936,1,3,1,3,0,1,1,10,124.0,1
937,0,4,1,3,1,1,0,10,52.0,3
938,1,3,1,2,1,2,0,10,152.0,8
939,0,5,1,4,0,1,1,7,124.0,2
940,0,4,1,4,0,1,1,10,122.0,9
941,1,5,1,3,0,1,1,10,122.0,5
942,0,4,1,3,0,3,1,10,124.0,8
943,0,5,1,4,0,1,1,10,26.0,9
944,0,3,1,3,0,2,1,10,152.0,8
945,1,3,1,2,1,2,0,9,152.0,7
946,0,3,1,1,1,2,0,10,152.0,3
947,1,5,1,3,1,1,0,10,124.0,3
948,0,6,1,4,0,1,1,10,26.0,0
949,0,3,1,3,1,2,0,10,152.0,4
950,0,3,1,4,0,2,1,10,152.0,9
951,0,3,1,2,0,2,1,10,152.0,2
952,0,3,1,1,0,1,1,10,152.0,8
953,0,4,1,1,0,1,1,10,26.0,3
954,0,5,1,1,0,1,1,10,26.0,0
955,0,5,1,3,0,1,1,11,124.0,8
956,0,3,1,4,1,2,0,10,152.0,9
957,1,3,1,2,1,2,0,10,152.0,8
958,1,4,1,1,1,1,0,10,152.0,1
959,0,3,1,4,1,2,0,10,152.0,2
960,0,3,1,3,1,2,0,10,152.0,3
961,0,5,1,4,0,1,1,10,26.0,3
962,0,6,1,1,0,1,1,10,7.0,3
963,1,4,1,4,0,1,1,10,124.0,0
964,1,5,1,4,0,1,1,10,26.0,3
965,0,4,1,4,0,1,1,10,124.0,5
966,0,4,1,3,0,1,1,10,122.0,2
967,0,3,1,2,1,2,0,10,152.0,7
968,0,3,1,4,1,2,0,10,152.0,4
969,0,3,1,4,0,2,1,10,26.0,8
970,1,3,1,2,1,2,0,10,152.0,0
971,0,4,1,3,0,1,1,10,23.0,8
972,0,4,1,3,0,1,1,11,156.0,9
973,1,3,1,4,1,2,0,10,160.0,3
974,1,3,1,1,1,2,0,10,152.0,6
975,0,6,1,4,0,1,1,10,26.0,3
976,0,6,1,1,1,1,0,10,7.0,6
977,1,3,1,2,1,2,0,10,152.0,5
978,0,4,1,3,0,1,0,10,59.0,7
979,0,4,1,4,0,1,1,7,150.0,4
980,0,5,1,3,0,1,1,10,26.0,9
981,0,3,1,3,1,2,0,10,152.0,7
982,1,4,1,3,0,1,1,10,26.0,8
983,1,4,1,3,0,1,1,10,124.0,1
984,0,5,1,1,1,1,0,10,26.0,6
985,1,4,1,3,0,1,1,10,26.0,3
986,1,5,1,1,0,1,1,10,26.0,0
987,1,4,1,3,1,1,0,10,26.0,9
988,0,4,1,3,0,1,1,10,124.0,6
989,1,4,1,4,0,1,1,7,15.0,9
990,0,3,1,3,0,1,1,10,154.0,1
991,0,3,1,4,0,1,1,7,157.0,6
992,0,4,1,3,0,1,1,10,124.0,4
993,0,3,1,4,1,2,0,10,152.0,7
994,0,4,1,3,1,1,0,10,124.0,7
995,0,3,1,4,1,2,0,10,160.0,7
996,0,3,1,4,0,1,0,10,152.0,2
997,1,3,1,1,1,2,0,10,152.0,8
998,0,6,1,3,1,1,0,10,25.0,9
999,0,4,1,1,0,1,1,11,124.0,1
1000,0,3,1,3,1,2,0,10,152.0,1
1001,0,5,1,1,0,1,1,10,26.0,8
1002,0,4,1,1,0,1,1,10,124.0,4
1003,1,5,1,3,1,1,0,11,52.0,1
1004,0,3,1,3,1,2,0,10,152.0,3
1005,0,3,1,2,1,1,0,7,124.0,4
1006,0,3,1,2,1,2,0,10,160.0,5
1007,0,6,1,3,1,1,0,10,26.0,2
1008,0,4,1,1,1,1,0,7,124.0,7
1009,0,4,1,3,0,1,1,10,124.0,6
1010,0,4,1,3,1,1,0,10,124.0,1
1011,1,5,1,3,1,1,0,10,124.0,3
1012,1,3,1,1,1,2,0,10,152.0,6
1013,0,3,1,1,1,2,0,10,152.0,0
1014,1,3,1,2,1,2,0,10,152.0,7
1015,1,3,1,1,1,2,0,10,152.0,2
1016,0,4,1,3,0,1,1,10,124.0,9
1017,0,3,1,3,0,1,1,10,154.0,1
1018,1,4,1,1,0,1,1,10,124.0,4
1019,1,3,1,3,1,2,0,10,152.0,8
1020,1,3,1,3,0,2,1,10,160.0,7
1021,0,3,1,1,1,2,0,9,152.0,3
1022,0,3,1,2,1,1,0,10,152.0,0
1023,0,5,1,3,0,1,1,10,26.0,0
1024,1,3,1,4,0,2,1,10,152.0,4
1025,1,3,1,4,0,2,1,7,152.0,5
1026,0,3,1,2,1,2,0,10,152.0,1
1027,1,3,1,2,0,2,1,10,152.0,3
1028,1,3,1,1,1,2,0,9,152.0,2
1029,1,4,1,3,0,1,1,10,124.0,7
1030,1,3,1,3,1,2,0,10,152.0,7
1031,0,6,1,2,1,1,0,7,26.0,3
1032,0,3,1,4,1,2,0,10,160.0,4
1033,1,5,1,3,0,1,1,10,26.0,4
1034,1,4,1,3,0,1,1,10,124.0,5
1035,0,5,1,2,1,1,0,7,26.0,4
1036,0,3,1,2,0,1,1,10,124.0,4
1037,1,3,1,3,1,2,0,10,152.0,1
1038,1,3,1,2,1,2,0,10,26.0,1
1039,0,4,1,1,0,1,1,10,26.0,0
1040,0,4,1,1,1,1,0,10,26.0,1
1041,1,3,1,1,0,2,1,9,152.0,3
1042,0,3,1,2,1,2,0,10,152.0,3
1043,0,3,1,4,1,2,0,10,151.0,7
1044,1,5,1,3,0,1,1,10,26.0,6
1045,0,3,1,1,1,2,0,10,152.0,6
1046,1,4,1,1,0,1,1,10,124.0,6
1047,1,3,1,1,0,2,1,10,151.0,6
1048,1,6,1,1,0,1,1,10,26.0,2
1049,1,4,1,3,0,1,1,10,124.0,0
1050,0,4,1,4,0,1,1,10,26.0,8
1051,0,5,1,2,0,1,1,10,26.0,3
1052,0,3,1,4,1,2,0,10,152.0,9
1053,0,3,1,2,0,2,1,10,160.0,6
1054,0,5,1,4,0,3,1,10,124.0,1
1055,0,3,1,4,0,2,0,10,157.0,1
1056,1,5,1,3,1,1,0,10,13.0,4
1057,0,3,1,3,1,2,0,10,152.0,5
1058,1,3,1,1,0,2,0,10,152.0,2
1059,1,3,1,4,0,2,1,10,151.0,3
1060,1,3,1,1,0,2,0,10,152.0,9
1061,0,5,1,2,1,1,0,10,26.0,6
1062,1,4,1,1,0,1,1,10,124.0,8
1063,1,6,0,2,0,1,1,10,14.0,4
1064,1,4,1,3,0,1,1,10,124.0,3
1065,1,4,1,3,0,3,1,10,26.0,4
1066,0,6,1,3,1,1,0,7,26.0,8
1067,0,4,1,3,0,1,0,11,26.0,2
1068,0,4,1,3,0,1,1,10,122.0,4
1069,0,4,1,1,0,1,1,10,124.0,8
1070,0,3,1,1,1,2,0,10,152.0,1
1071,1,4,1,1,0,1,1,7,156.0,6
1072,0,5,1,3,0,1,0,10,124.0,7
1073,0,4,1,3,0,1,1,10,124.0,8
1074,1,3,1,3,1,2,0,10,152.0,9
1075,0,5,1,3,1,1,0,7,26.0,5
1076,0,3,1,3,0,2,1,10,152.0,6
1077,1,3,1,2,1,2,0,9,152.0,5
1078,1,5,1,3,0,1,1,11,124.0,2
1079,0,4,1,1,1,1,0,10,26.0,9
1080,1,4,1,3,1,1,0,10,52.0,7
1081,0,3,1,1,0,2,1,10,152.0,9
1082,0,4,1,1,0,1,0,10,124.0,3
1083,0,3,1,3,1,2,0,10,152.0,9
1084,1,6,1,3,0,1,1,11,124.0,9
1085,1,3,1,4,1,2,0,10,151.0,4
1086,0,3,1,4,1,2,0,10,152.0,2
1087,1,3,1,3,1,2,0,10,152.0,2
1088,1,3,1,1,1,2,0,10,152.0,9
1089,1,3,1,1,0,1,1,7,163.0,4
1090,0,5,1,3,0,1,1,10,124.0,4
1091,0,5,1,3,0,1,1,10,26.0,4
1092,1,3,1,4,0,2,1,10,160.0,8
1093,0,4,1,2,0,1,1,10,157.0,4
1094,0,5,1,1,1,1,0,10,26.0,2
1095,0,3,1,4,0,1,1,10,156.0,6
1096,0,4,1,1,0,1,1,7,124.0,2
1097,0,4,1,3,0,1,1,10,124.0,5
1098,1,4,1,3,0,1,1,10,26.0,0
1099,1,4,1,3,0,1,1,10,124.0,9
1100,0,3,1,4,1,2,0,10,152.0,8
1101,0,5,1,3,0,1,1,10,26.0,6
1102,1,4,1,4,0,1,1,10,26.0,4
1103,0,3,1,2,1,2,0,7,152.0,7
1104,1,3,1,4,1,1,0,10,154.0,3
1105,0,3,1,2,1,2,0,7,152.0,6
1106,1,5,1,3,0,1,1,7,124.0,3
1107,0,3,1,2,1,2,0,10,152.0,1
1108,1,4,1,2,0,1,1,7,124.0,1
1109,1,5,1,3,0,1,1,10,26.0,5
1110,0,4,1,2,0,1,1,10,124.0,9
1111,1,3,1,4,1,2,0,10,152.0,3
1112,0,4,1,2,0,1,1,10,25.0,4
1113,1,6,1,3,0,1,1,10,26.0,5
1114,0,4,1,4,0,3,1,7,26.0,6
1115,1,4,1,4,1,1,0,7,122.0,1
1116,0,3,1,4,0,2,1,7,124.0,6
1117,0,5,1,1,0,1,1,10,26.0,0
1118,0,3,1,4,1,2,0,10,152.0,9
1119,1,6,1,1,0,1,1,7,160.0,7
1120,1,5,1,1,0,1,1,7,157.0,2
1121,1,3,1,1,1,2,0,10,152.0,6
1122,0,4,1,1,0,1,1,10,124.0,9
1123,1,4,1,2,0,1,1,10,152.0,2
1124,1,4,1,3,0,1,1,10,26.0,5
1125,0,3,1,4,0,2,1,10,152.0,4
1126,0,5,1,4,0,1,1,10,124.0,8
1127,0,3,1,3,0,2,1,10,160.0,8
1128,1,5,1,3,1,1,0,10,124.0,2
1129,0,4,1,3,0,1,1,10,26.0,6
1130,1,3,1,2,0,2,1,10,151.0,2
1131,0,4,1,3,1,1,0,10,26.0,2
1132,0,5,1,2,0,3,1,10,26.0,9
1133,1,5,1,4,0,1,1,9,152.0,2
1134,0,3,1,4,1,2,0,10,152.0,9
1135,0,3,1,1,1,2,0,10,152.0,9
1136,1,3,1,1,0,2,0,9,152.0,5
1137,1,3,1,3,1,2,0,10,152.0,8
1138,0,5,1,2,1,1,0,7,156.0,9
1139,1,5,1,4,0,3,1,10,26.0,1
1140,0,3,1,4,1,2,0,7,152.0,7
1141,1,3,1,1,0,2,1,10,152.0,4
1142,0,3,1,3,1,2,0,10,152.0,2
1143,1,3,1,3,1,2,0,10,152.0,1
1144,0,3,1,1,1,2,0,9,152.0,1
1145,0,4,1,1,1,1,0,10,105.0,6
1146,0,3,1,4,1,2,0,10,152.0,2
1147,0,3,1,3,0,1,1,10,155.0,6
1148,0,4,1,3,0,1,1,10,26.0,8
1149,0,4,1,3,0,1,1,10,7.0,7
1150,1,3,1,3,1,2,0,9,152.0,3
