id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
532,0,3,1,2,0,2,1,10,160.0,5,0
533,0,5,1,1,1,1,1,10,155.0,7,0
534,0,3,1,2,1,1,1,10,109.0,4,0
535,1,3,1,1,0,2,1,7,152.0,7,0
536,0,4,1,4,1,1,0,10,10.0,6,0
537,0,3,1,2,1,2,0,9,152.0,9,0
538,0,3,1,3,0,1,1,10,26.0,0,0
539,1,3,1,1,1,2,0,10,152.0,8,0
540,0,4,1,3,0,1,1,10,124.0,4,1
541,0,3,1,4,1,2,0,10,160.0,4,0
542,0,3,1,1,1,2,0,10,152.0,4,0
543,0,4,1,4,1,1,0,10,124.0,1,0
544,1,4,1,3,0,1,1,10,26.0,0,0
545,0,3,1,3,1,2,0,10,152.0,5,0
546,1,4,1,3,1,1,0,10,122.0,3,0
547,1,3,1,3,1,2,0,10,152.0,6,0
548,0,3,1,3,0,1,1,10,22.0,5,0
549,0,3,1,2,1,2,0,10,152.0,6,0
550,1,3,1,1,1,2,0,7,152.0,0,0
551,1,3,1,1,1,2,0,10,151.0,2,0
552,1,3,1,1,1,2,1,10,160.0,3,0
553,1,6,1,2,1,1,0,10,24.0,1,0
554,0,3,1,3,0,1,1,9,124.0,9,1
555,0,4,1,3,0,1,0,10,26.0,0,0
556,1,5,1,3,0,1,1,10,122.0,9,0
557,0,3,1,1,0,1,1,10,155.0,9,0
558,1,3,1,2,0,2,1,10,152.0,4,0
559,0,4,1,3,1,1,0,10,26.0,5,0
560,1,4,1,3,1,1,0,10,25.0,4,0
561,0,5,1,1,1,1,0,10,26.0,1,0
562,1,3,1,4,0,2,1,10,152.0,4,0
563,0,3,1,4,1,2,0,10,152.0,7,0
564,0,4,1,4,0,1,1,10,26.0,5,0
565,1,3,1,1,0,2,0,10,152.0,1,0
566,1,3,1,4,1,2,0,9,152.0,2,0
567,0,3,1,3,1,1,0,10,152.0,6,0
568,1,3,1,2,0,2,1,7,152.0,7,0
569,0,4,1,3,1,1,0,10,26.0,1,0
570,0,4,1,4,1,1,1,10,12.0,3,0
571,0,3,1,1,0,2,1,10,152.0,7,0
572,0,3,1,4,1,2,0,7,160.0,7,0
573,0,5,1,3,1,1,0,10,124.0,4,0
574,0,4,1,3,0,1,1,10,25.0,4,1
575,1,4,1,3,1,1,0,10,124.0,9,0
576,1,3,1,3,0,2,1,7,156.0,3,0
577,0,5,1,3,0,1,1,10,26.0,8,1
578,0,3,1,3,0,2,0,10,160.0,8,0
579,0,5,1,3,1,1,0,10,24.0,2,0
580,0,4,1,3,0,1,1,10,124.0,0,0
581,0,4,1,4,0,1,0,10,160.0,4,0
582,1,6,1,3,0,3,1,10,26.0,0,0
583,1,5,1,1,1,1,0,10,7.0,9,0
584,1,5,1,2,0,1,0,10,26.0,2,0
585,1,4,1,3,1,1,0,10,124.0,5,0
586,0,6,1,4,0,1,1,10,26.0,7,1
587,0,4,1,3,0,1,1,7,25.0,5,0
588,0,3,1,4,1,2,0,10,152.0,3,0
589,1,3,1,3,1,2,0,10,152.0,6,0
590,0,3,1,4,0,2,0,10,152.0,8,0
591,0,4,1,4,0,1,1,10,124.0,8,1
592,1,4,1,4,0,1,1,10,156.0,7,1
593,0,5,1,2,0,1,1,7,124.0,3,1
594,1,3,1,4,0,2,1,10,152.0,6,0
595,0,4,1,3,0,1,1,10,26.0,2,1
596,1,3,1,3,1,2,0,10,152.0,4,0
597,0,3,1,3,1,2,0,10,152.0,9,0
598,0,3,1,1,1,2,0,10,152.0,5,0
599,0,5,1,4,0,1,1,10,11.0,8,0
600,0,3,1,4,0,2,1,10,152.0,5,0
601,0,4,1,3,1,1,0,10,124.0,1,0
602,0,4,1,1,1,1,0,7,124.0,6,0
603,0,3,1,2,0,2,1,7,154.0,0,0
604,1,4,1,3,0,2,1,10,26.0,9,0
605,0,3,1,4,1,2,0,11,152.0,4,0
606,0,3,1,1,0,1,1,10,124.0,6,0
607,1,4,1,4,1,1,0,10,124.0,2,0
608,0,3,1,4,1,2,0,10,152.0,9,0
609,0,4,1,4,0,1,1,10,8.0,7,0
610,1,3,1,4,1,2,0,10,152.0,9,0
611,0,3,1,4,0,1,1,10,124.0,9,0
612,0,5,1,1,0,1,1,10,124.0,8,1
613,0,5,1,3,1,1,0,9,26.0,8,0
614,0,6,1,3,1,1,0,10,42.0,6,0
615,0,3,1,4,1,2,0,10,152.0,3,0
616,1,4,1,4,0,1,1,10,26.0,7,1
617,1,4,1,1,1,1,0,10,7.0,5,0
618,0,4,1,3,0,1,1,10,124.0,4,1
619,0,3,1,2,1,2,0,10,152.0,6,0
620,0,3,1,3,1,1,0,10,152.0,4,0
621,1,5,1,3,1,1,0,7,26.0,3,0
622,0,4,1,3,0,1,1,10,26.0,9,0
623,0,3,1,4,1,2,0,10,152.0,4,0
624,0,3,1,1,1,2,0,7,152.0,5,0
625,0,3,1,3,0,2,1,10,26.0,9,1
626,1,3,1,1,1,2,0,10,152.0,7,0
627,0,3,1,4,1,2,0,9,160.0,3,0
628,0,3,1,2,0,2,1,10,152.0,3,0
629,1,3,1,3,0,2,1,10,154.0,0,0
630,0,4,1,3,0,1,1,7,25.0,2,0
631,0,3,1,3,0,2,1,10,156.0,1,0
632,1,3,1,4,1,2,0,10,152.0,7,0
633,1,5,1,3,0,1,1,11,26.0,7,1
634,1,5,1,3,1,1,0,10,120.0,3,0
635,1,3,1,3,0,2,1,7,159.0,7,0
636,1,5,1,4,0,1,1,10,30.0,2,0
637,0,3,1,4,1,2,0,10,152.0,1,0
638,1,4,1,3,0,1,1,10,26.0,7,0
639,1,5,1,1,1,1,0,10,152.0,8,0
640,1,5,1,3,0,1,1,7,158.0,3,1
641,0,3,1,4,1,2,0,10,152.0,6,0
642,0,3,1,1,1,2,0,7,152.0,2,0
643,1,4,1,2,1,1,0,10,152.0,3,0
644,0,4,1,3,0,1,1,10,61.0,3,0
645,1,3,1,4,0,2,1,10,157.0,1,0
646,1,3,1,1,1,2,0,10,152.0,9,0
647,0,6,1,4,1,1,0,10,124.0,3,0
648,0,4,1,1,0,1,1,10,26.0,9,1
649,0,4,1,3,0,1,1,10,124.0,5,0
650,1,4,1,3,0,1,1,11,124.0,9,1
651,0,5,1,3,0,1,1,10,26.0,3,0
652,1,4,1,3,1,1,0,10,152.0,1,0
653,1,3,1,4,1,2,0,10,152.0,2,0
654,0,4,1,3,0,1,1,10,26.0,4,1
655,0,6,1,3,0,1,0,10,124.0,5,0
656,0,3,1,4,0,1,1,10,124.0,5,0
657,0,4,1,3,0,1,1,10,122.0,3,0
658,0,3,1,4,1,2,0,10,152.0,1,0
659,0,3,1,4,1,2,0,10,152.0,9,0
660,0,3,1,3,1,2,0,9,152.0,6,0
661,0,3,1,3,1,2,0,11,152.0,5,0
662,0,5,1,1,0,1,1,10,124.0,5,0
663,0,3,1,3,1,2,0,11,152.0,8,0
664,1,5,1,3,0,1,1,10,124.0,1,0
665,1,3,1,4,0,2,1,10,26.0,9,1
666,1,3,1,4,1,2,0,10,152.0,8,0
667,0,3,1,4,1,2,0,10,152.0,6,0
668,0,5,1,1,0,1,1,10,26.0,3,1
669,1,4,1,3,0,3,1,7,26.0,2,0
670,1,3,1,2,0,2,1,10,152.0,6,0
671,0,5,1,2,0,1,1,10,29.0,1,0
672,1,4,1,3,0,1,1,7,124.0,1,0
673,0,5,1,1,1,1,1,11,26.0,2,0
674,1,3,1,4,0,2,1,10,26.0,6,1
675,0,4,1,1,1,1,0,10,26.0,8,0
676,0,4,1,4,0,1,1,10,124.0,4,1
677,0,4,1,4,1,1,0,10,124.0,1,0
678,0,4,1,3,0,1,1,10,26.0,9,0
679,1,3,1,3,1,2,0,10,152.0,8,0
680,0,3,1,3,1,2,0,10,152.0,4,0
681,1,3,1,3,0,2,1,11,152.0,4,1
682,1,3,1,1,0,2,1,10,152.0,6,0
683,0,3,1,4,1,2,0,10,160.0,9,0
684,0,4,1,3,0,1,1,10,13.0,7,1
685,0,4,1,3,0,1,1,10,26.0,1,1
686,0,5,1,4,1,1,0,10,124.0,7,0
687,1,3,1,1,1,2,0,10,152.0,6,0
688,1,4,1,3,1,1,0,10,121.0,7,0
689,0,5,1,4,1,1,0,7,26.0,0,0
690,1,3,1,4,1,2,0,10,152.0,2,0
691,1,5,1,3,0,1,1,10,60.0,4,0
692,1,6,1,4,0,1,1,10,124.0,4,1
693,1,5,1,3,0,1,1,7,124.0,2,1
694,0,4,1,4,1,1,0,10,26.0,5,0
695,0,5,1,2,0,1,1,10,124.0,8,0
696,1,3,1,3,1,2,0,10,152.0,7,0
697,0,3,1,2,1,2,0,7,152.0,9,0
698,1,3,1,4,0,1,0,7,157.0,6,0
699,1,5,1,4,0,1,1,7,124.0,8,1
700,0,3,1,1,1,2,0,7,160.0,5,0
701,0,3,1,4,0,1,1,10,124.0,9,1
702,1,3,1,4,1,2,0,10,152.0,7,0
703,1,3,1,4,1,2,0,10,152.0,4,0
704,0,3,1,4,1,2,0,10,152.0,1,0
705,1,6,1,1,0,1,1,10,26.0,5,0
706,1,5,1,3,0,1,1,10,26.0,0,0
707,0,3,1,1,1,2,0,10,152.0,5,0
708,0,4,1,3,0,1,0,10,124.0,4,0
709,0,5,1,3,0,1,1,7,156.0,9,0
710,1,3,1,4,1,2,0,10,152.0,2,0
711,1,3,1,2,1,1,0,10,26.0,8,0
712,0,3,1,2,1,2,0,10,152.0,0,0
713,0,5,1,4,0,1,1,7,26.0,1,1
714,1,3,1,3,1,2,0,10,152.0,9,0
715,0,6,1,3,0,1,1,10,3.0,8,0
716,0,4,1,3,0,1,1,10,124.0,5,0
717,1,3,1,4,0,2,1,10,26.0,6,1
718,0,5,1,2,0,1,1,10,124.0,8,0
719,0,5,1,3,0,3,1,10,111.0,1,0
720,1,6,1,4,0,1,1,10,124.0,0,0
721,0,4,1,3,1,1,0,7,52.0,4,0
722,1,3,1,1,1,2,0,7,152.0,9,0
723,1,3,1,2,0,2,1,10,152.0,4,0
724,0,3,1,4,1,2,0,10,152.0,0,0
725,1,5,1,4,1,1,0,7,29.0,4,0
726,1,3,1,1,1,2,0,10,152.0,8,0
727,1,5,1,1,1,1,0,7,124.0,8,0
728,0,3,1,4,0,2,1,10,160.0,7,0
729,1,3,1,4,0,2,1,7,160.0,1,0
730,0,4,1,3,1,1,0,10,124.0,9,0
731,0,4,1,4,0,1,1,10,124.0,9,0
732,1,3,1,4,1,2,0,10,152.0,0,0
733,0,3,1,4,0,2,1,10,124.0,6,0
734,0,3,1,3,1,2,0,9,152.0,2,0
735,0,4,1,3,1,1,0,10,124.0,0,0
736,1,3,1,4,0,2,1,10,152.0,6,0
737,1,4,1,3,1,1,0,10,122.0,0,0
738,0,4,1,4,1,1,0,10,11.0,7,0
739,0,3,1,1,0,2,0,10,160.0,8,0
740,1,5,1,4,0,1,1,7,124.0,5,0
741,0,6,1,3,0,3,1,10,13.0,0,0
742,1,5,1,3,0,1,1,10,124.0,5,0
743,0,3,1,4,1,2,0,10,152.0,1,0
744,0,4,1,3,0,1,1,10,124.0,0,1
745,1,3,1,4,1,2,0,10,152.0,1,0
746,1,4,1,1,0,1,1,11,26.0,2,1
747,0,3,1,4,1,2,1,7,160.0,7,0
748,0,6,1,4,1,1,0,7,26.0,9,0
749,0,3,1,3,1,1,0,9,60.0,1,0
750,1,4,1,4,0,1,1,7,124.0,4,0
751,0,3,1,1,1,2,0,7,152.0,8,0
752,1,3,1,2,1,2,0,10,160.0,1,0
753,0,5,1,3,1,1,0,10,124.0,7,0
754,1,5,1,4,1,1,0,7,124.0,0,0
755,0,4,1,4,0,1,1,10,152.0,9,0
756,0,5,1,3,0,1,1,10,61.0,4,0
757,0,3,1,3,1,2,0,10,152.0,9,0
758,1,3,1,3,1,2,0,7,152.0,0,0
759,1,5,1,3,0,3,1,10,26.0,4,0
760,1,3,1,4,1,2,0,10,152.0,9,0
761,0,3,1,4,1,2,0,10,152.0,3,0
762,1,4,1,3,0,1,1,10,26.0,9,1
763,0,3,1,4,1,2,0,9,152.0,8,0
764,0,6,1,3,0,3,1,11,26.0,3,1
765,0,5,1,3,1,1,0,10,26.0,7,0
766,1,3,1,3,0,2,1,10,124.0,8,1
767,0,3,1,4,1,2,1,10,152.0,4,0
768,0,4,1,3,0,1,1,10,26.0,8,1
769,1,5,1,2,0,1,1,7,124.0,3,0
770,0,3,1,4,1,2,0,10,152.0,0,0
771,1,4,1,3,0,1,1,11,122.0,5,0
772,1,3,1,4,1,2,0,10,152.0,9,0
773,1,3,1,4,1,2,0,10,152.0,2,0
774,0,3,1,4,1,2,0,10,152.0,8,0
775,1,4,1,3,1,1,0,10,26.0,1,0
776,0,3,1,4,1,2,0,10,160.0,8,0
777,1,3,1,3,0,1,1,7,156.0,2,0
778,1,3,1,3,1,2,0,10,152.0,0,0
779,1,4,1,3,0,1,1,10,26.0,5,0
780,0,3,1,2,1,2,0,10,152.0,3,0
781,1,4,1,3,1,1,0,10,4.0,7,0
782,0,5,1,4,1,1,0,10,26.0,7,0
783,1,5,1,3,0,1,1,7,26.0,1,0
784,0,3,1,1,1,2,0,10,152.0,5,0
785,0,3,1,3,1,2,1,10,152.0,5,0
786,0,3,1,4,1,2,0,10,152.0,7,0
787,0,4,1,3,0,1,1,7,120.0,4,1
788,0,6,1,3,0,1,1,10,124.0,5,0
789,1,3,1,2,1,2,0,10,152.0,9,0
790,0,3,1,2,1,2,0,10,152.0,9,0
791,1,5,1,3,0,1,1,10,26.0,3,0
792,0,3,1,4,0,2,0,10,152.0,0,0
793,1,3,1,4,0,2,1,10,152.0,4,0
794,1,3,1,2,0,1,1,7,157.0,7,1
795,1,5,1,3,0,1,1,10,26.0,7,0
796,1,3,1,4,0,2,0,10,152.0,2,0
797,0,4,1,3,1,1,0,10,26.0,2,0
798,0,4,1,3,0,1,1,10,124.0,2,0
799,1,5,1,4,0,1,1,10,26.0,9,0
800,0,3,1,3,0,2,1,7,124.0,1,1
801,0,4,1,3,0,1,1,10,44.0,8,1
802,1,3,1,1,0,2,1,10,152.0,2,1
803,0,6,1,4,1,1,0,10,124.0,3,0
804,0,5,1,2,0,1,1,10,124.0,2,1
805,0,3,1,2,1,2,0,10,152.0,9,0
806,1,3,1,3,0,2,1,11,124.0,3,1
807,1,4,1,3,1,1,0,10,26.0,6,0
808,1,5,1,1,0,1,1,10,26.0,5,1
809,0,3,1,2,1,2,0,10,152.0,6,0
810,0,3,1,4,0,2,1,10,152.0,7,0
811,0,3,1,4,1,2,0,10,152.0,4,0
812,1,5,1,3,0,3,1,10,26.0,1,1
813,0,3,1,2,1,2,0,10,152.0,9,0
814,0,5,1,2,0,1,0,7,26.0,9,0
815,0,5,1,3,1,1,0,10,26.0,3,0
816,1,4,1,3,0,1,1,10,26.0,9,1
817,0,3,1,2,1,2,0,10,152.0,7,0
818,0,4,1,3,1,1,0,10,124.0,5,0
819,0,5,1,1,0,1,1,11,7.0,5,0
820,1,4,1,4,1,1,0,10,124.0,5,0
821,0,3,1,2,1,2,0,10,152.0,5,0
822,0,6,1,2,0,1,1,7,9.0,8,0
823,0,4,1,3,0,1,1,10,26.0,4,1
824,0,3,1,4,1,2,0,10,152.0,5,0
825,0,4,1,4,1,1,0,10,26.0,1,0
826,1,3,1,3,1,2,0,10,152.0,2,0
827,1,5,1,4,0,1,1,10,124.0,8,0
828,0,4,1,3,0,1,1,10,122.0,9,1
829,0,4,1,3,0,1,1,10,26.0,0,0
830,1,3,1,3,1,2,0,10,152.0,9,0
831,1,3,1,3,1,2,0,10,152.0,3,0
832,1,3,1,4,1,2,0,10,152.0,1,0
833,0,3,1,3,1,2,1,10,152.0,9,0
834,1,4,1,4,0,1,1,10,26.0,1,1
835,0,5,1,4,0,1,1,10,26.0,1,1
836,1,5,1,2,1,1,0,10,124.0,9,0
837,0,3,1,4,1,1,0,10,154.0,2,0
838,0,4,1,4,0,1,1,7,157.0,2,0
839,0,4,1,3,0,3,1,11,52.0,9,1
840,1,4,1,3,0,1,1,7,152.0,5,0
841,1,4,1,4,0,1,1,10,124.0,6,0
842,1,3,1,4,1,2,0,10,152.0,7,0
843,0,3,1,3,0,1,1,10,157.0,9,0
844,0,4,1,4,0,1,1,10,124.0,0,0
845,0,4,1,1,0,1,1,10,124.0,2,1
846,1,4,1,3,0,1,1,10,124.0,8,0
847,0,3,1,4,1,2,0,10,152.0,0,0
848,1,4,1,1,1,1,0,7,26.0,1,0
849,1,3,1,3,0,1,1,10,122.0,7,1
850,1,3,1,4,1,2,0,10,152.0,2,0
851,1,3,1,3,1,2,0,10,160.0,0,0
852,1,3,1,2,1,2,0,10,152.0,7,0
853,1,4,1,3,0,1,1,10,124.0,9,0
854,1,3,1,3,0,1,1,10,124.0,4,0
855,1,3,1,4,1,2,0,7,152.0,9,0
856,1,3,1,4,1,2,0,10,152.0,8,0
857,1,3,1,4,1,2,0,10,152.0,1,0
858,1,3,1,4,1,2,0,10,152.0,1,0
859,1,3,1,3,1,2,0,10,152.0,8,0
860,0,4,1,4,0,1,1,7,163.0,2,0
861,1,3,1,1,1,2,0,10,160.0,1,0
862,0,4,1,3,0,1,1,11,26.0,9,1
863,0,3,1,4,0,1,1,7,156.0,4,0
864,1,4,1,3,0,1,1,10,61.0,5,0
865,0,3,1,2,1,2,0,7,152.0,1,0
866,1,3,1,4,1,2,0,10,152.0,7,0
867,0,4,1,3,0,1,1,10,26.0,8,1
868,0,4,1,3,0,1,1,10,26.0,3,1
869,0,3,1,1,1,2,0,10,152.0,8,0
870,1,3,1,4,0,2,0,10,152.0,6,0
871,0,5,1,4,0,1,1,10,26.0,8,1
872,1,3,1,4,1,2,0,10,152.0,2,0
873,0,5,1,3,0,1,0,10,26.0,4,0
874,1,4,1,1,1,1,0,10,26.0,7,0
875,0,3,1,4,1,2,0,10,160.0,6,0
876,1,4,1,3,0,1,1,10,26.0,8,1
877,1,3,1,3,0,2,1,7,152.0,3,0
878,0,3,1,4,1,2,0,10,152.0,3,0
879,1,3,1,2,0,2,1,10,152.0,2,0
880,0,3,1,1,1,2,0,11,151.0,4,0
881,0,4,1,1,0,1,1,7,154.0,3,1
882,0,3,1,4,0,2,1,10,151.0,3,0
883,0,5,1,3,0,1,1,7,157.0,4,1
884,1,3,1,4,0,2,1,10,151.0,7,0
885,1,5,1,3,1,1,0,10,26.0,8,0
886,1,4,1,3,0,3,1,10,26.0,2,0
887,0,4,1,1,0,1,1,7,124.0,0,1
888,0,3,1,1,0,1,1,7,156.0,4,0
889,1,3,1,4,1,2,0,10,152.0,6,0
890,0,3,1,3,0,1,1,10,124.0,7,1
891,0,5,1,4,0,1,1,10,26.0,3,1
892,0,5,1,3,0,1,1,10,124.0,3,0
893,0,3,1,2,1,2,0,10,152.0,4,0
894,0,6,1,4,0,1,1,11,26.0,6,0
895,1,3,1,4,1,2,0,7,160.0,1,0
896,0,3,1,1,0,2,1,10,152.0,6,0
897,1,3,1,3,0,2,1,10,152.0,9,1
898,1,3,1,2,1,2,0,10,152.0,3,0
899,1,3,1,4,0,2,1,7,160.0,6,0
900,1,5,1,4,0,1,0,7,122.0,2,0
901,0,3,1,3,1,2,0,7,152.0,4,0
902,0,4,1,4,0,1,1,7,26.0,5,0
903,0,4,1,4,0,1,1,10,26.0,4,0
904,0,4,1,3,1,1,0,10,122.0,6,0
905,0,3,1,2,1,2,0,10,160.0,1,0
906,1,3,1,3,0,1,1,10,26.0,8,0
907,1,3,1,4,1,2,0,9,153.0,6,0
908,0,5,1,4,1,1,0,10,26.0,9,0
909,1,6,1,4,0,1,1,10,26.0,7,0
910,1,5,1,4,0,1,1,11,8.0,3,0
911,1,5,1,4,0,2,1,7,124.0,1,0
912,1,3,1,1,1,2,0,10,160.0,2,0
913,1,3,1,4,1,2,0,10,152.0,3,0
914,1,3,1,1,1,2,0,7,152.0,9,0
915,0,3,1,3,1,2,0,10,152.0,1,0
916,1,3,1,4,0,2,0,10,152.0,9,0
917,1,3,1,1,1,2,0,10,152.0,6,0
918,0,6,1,3,0,1,1,10,23.0,1,0
919,0,3,1,4,0,1,1,10,157.0,0,1
920,0,5,1,3,1,1,0,10,124.0,3,0
921,0,3,1,1,1,2,0,10,152.0,1,0
922,1,3,1,4,0,2,0,10,152.0,1,0
923,1,3,1,3,1,2,0,10,152.0,8,0
924,0,5,1,2,0,1,1,10,30.0,6,1
925,1,3,1,3,1,2,0,10,152.0,3,0
926,0,4,1,4,1,1,0,10,124.0,5,0
927,0,3,1,4,1,2,0,10,152.0,7,0
928,1,4,1,3,1,1,1,10,26.0,1,0
929,1,5,1,3,0,1,1,10,26.0,2,0
930,0,3,1,2,0,2,1,10,152.0,1,0
931,1,4,1,4,0,1,1,7,157.0,4,0
932,1,6,1,1,0,1,1,10,7.0,8,0
933,0,3,1,4,1,2,0,10,152.0,2,0
934,1,4,1,3,0,1,1,11,26.0,1,1
935,1,4,1,4,0,1,1,10,26.0,6,1
936,0,5,1,3,0,3,1,10,124.0,6,1
937,1,3,1,4,0,2,0,10,152.0,0,0
938,1,5,1,3,0,1,1,10,122.0,4,0
939,1,4,1,3,0,1,1,10,124.0,0,1
940,0,3,1,3,0,2,1,10,152.0,1,0
941,0,5,1,3,0,1,1,7,124.0,9,0
942,0,3,1,1,1,2,0,7,160.0,2,0
943,1,3,1,4,1,2,0,10,152.0,6,0
944,1,3,1,4,1,2,0,10,152.0,4,0
945,1,3,1,2,1,2,0,10,152.0,5,0
946,0,3,1,4,0,2,1,10,160.0,9,0
947,0,4,1,1,0,1,1,10,124.0,2,0
948,1,3,1,4,1,2,0,10,152.0,0,0
949,0,4,1,2,1,1,1,10,26.0,8,0
950,0,3,1,1,1,2,0,10,152.0,3,0
951,1,3,1,4,1,2,0,9,152.0,2,0
952,0,3,1,3,0,2,1,10,160.0,3,0
953,0,4,1,3,0,1,1,7,26.0,2,1
954,1,4,1,3,0,1,1,10,26.0,8,0
955,1,3,1,4,0,2,1,10,152.0,8,0
956,0,4,1,2,0,1,1,10,124.0,8,0
957,1,6,1,4,1,1,0,10,124.0,3,0
958,1,3,1,1,1,2,0,10,152.0,5,0
959,0,3,1,4,0,2,0,10,26.0,4,0
960,1,6,1,3,0,1,1,10,124.0,7,0
961,0,3,1,2,0,2,1,7,160.0,8,0
962,1,4,1,3,0,1,1,10,122.0,8,0
963,0,3,1,3,0,1,1,7,124.0,0,0
964,0,3,1,4,1,1,0,7,124.0,4,0
965,0,5,1,4,0,1,1,10,124.0,3,0
966,0,3,1,2,1,2,0,10,152.0,8,0
967,0,4,1,3,0,1,1,10,26.0,6,1
968,0,3,1,4,0,2,1,10,152.0,1,1
969,1,5,1,3,1,1,0,10,26.0,3,0
970,0,4,1,4,1,1,0,10,124.0,4,0
971,1,6,1,3,0,3,1,7,26.0,8,0
972,0,3,1,2,0,2,1,10,152.0,2,0
973,0,4,1,1,0,1,1,7,163.0,9,1
974,0,3,1,2,1,2,0,10,152.0,8,0
975,0,5,1,4,1,1,0,10,26.0,6,0
976,1,5,1,3,0,1,1,10,52.0,9,0
977,0,4,1,3,0,1,1,11,124.0,2,1
978,0,5,1,1,0,1,1,10,124.0,0,0
979,0,5,1,3,1,1,0,7,124.0,0,0
980,0,4,1,3,0,1,1,10,26.0,9,0
981,1,3,1,4,1,2,0,10,26.0,2,0
982,1,5,0,3,0,1,1,10,26.0,8,0
983,0,4,1,4,0,1,1,10,156.0,4,0
984,0,3,1,1,1,2,0,10,160.0,0,0
985,1,3,1,1,0,1,1,7,156.0,2,0
986,1,5,1,3,1,1,1,10,26.0,5,0
987,0,3,1,4,0,2,1,10,26.0,8,1
988,0,3,1,1,0,1,1,10,124.0,5,0
989,0,4,1,4,0,1,1,10,26.0,5,0
990,1,3,1,4,1,2,0,7,152.0,1,0
991,0,3,1,1,1,2,0,10,152.0,8,0
992,0,5,1,3,0,1,1,10,25.0,5,0
993,0,3,1,1,1,2,0,10,152.0,6,0
994,0,3,1,2,0,1,1,10,124.0,7,1
995,0,3,1,1,0,2,1,10,160.0,9,0
996,1,3,1,3,0,2,1,10,152.0,1,0
997,0,3,1,4,0,2,0,10,160.0,1,0
998,0,3,1,4,1,2,0,10,152.0,0,0
999,1,3,1,3,0,1,0,7,157.0,2,0
1000,0,5,1,2,0,1,1,10,124.0,6,0
1001,0,4,1,3,1,1,0,10,26.0,0,0
1002,0,4,1,4,0,1,1,10,154.0,6,0
1003,1,5,1,3,0,1,1,10,124.0,3,0
1004,0,4,1,4,0,1,1,10,16.0,2,0
1005,1,3,1,3,0,2,0,7,1.0,1,0
1006,1,3,1,2,1,2,0,10,152.0,5,0
1007,1,4,1,1,0,1,1,10,26.0,4,0
1008,1,3,1,4,0,2,1,9,152.0,8,1
1009,1,3,1,2,1,2,0,10,160.0,2,0
1010,1,3,1,1,1,2,0,10,152.0,2,0
1011,0,3,1,2,1,2,0,10,152.0,9,0
1012,0,3,1,2,1,2,0,10,152.0,9,0
1013,0,4,1,3,0,1,1,10,163.0,2,0
1014,1,3,1,3,0,2,1,7,152.0,1,0
1015,0,5,1,1,0,1,1,10,26.0,5,0
1016,0,5,1,4,0,3,1,10,124.0,9,0
1017,0,3,1,3,0,1,1,10,124.0,6,0
1018,1,3,1,4,1,2,0,10,152.0,6,0
1019,1,3,1,3,1,2,0,10,152.0,1,0
1020,0,4,1,3,0,1,1,7,26.0,9,0
1021,0,4,1,3,1,1,0,10,13.0,1,0
1022,1,3,1,1,0,2,1,10,152.0,1,0
1023,1,3,1,3,0,2,1,10,26.0,3,0
1024,0,3,1,4,0,2,0,10,160.0,9,0
1025,1,3,1,3,1,2,0,10,152.0,3,0
1026,0,6,1,3,0,1,0,10,42.0,0,0
1027,0,3,1,3,1,2,0,10,152.0,2,0
1028,1,4,1,3,0,1,1,10,26.0,4,1
1029,1,3,1,3,1,2,0,7,160.0,2,0
1030,0,3,1,3,1,2,0,10,152.0,7,0
1031,1,4,1,3,1,1,0,10,26.0,9,0
1032,0,4,1,3,1,1,0,10,124.0,2,0
1033,1,3,1,2,0,2,1,10,152.0,3,0
1034,1,3,1,1,1,2,0,10,152.0,4,0
1035,1,4,1,2,1,1,0,10,14.0,7,0
1036,1,4,1,3,0,1,1,10,124.0,0,1
1037,0,3,1,4,1,2,0,10,152.0,2,0
1038,0,3,1,4,0,2,1,7,163.0,4,1
1039,1,6,1,3,1,1,0,10,26.0,0,0
1040,1,3,1,4,1,2,0,10,160.0,3,0
1041,0,3,1,1,1,2,0,10,152.0,4,0
1042,0,3,1,4,1,1,0,7,163.0,9,0
1043,0,4,1,1,1,1,0,11,124.0,8,0
1044,1,3,1,4,0,2,1,7,160.0,0,0
1045,0,4,1,3,0,1,1,10,26.0,3,1
1046,1,5,1,4,0,1,1,7,156.0,5,1
1047,0,3,1,2,1,2,0,10,152.0,1,0
1048,0,4,1,4,0,1,0,7,124.0,9,0
1049,1,3,1,1,1,2,0,10,152.0,6,0
1050,1,3,1,1,1,2,0,10,160.0,5,0
1051,1,3,1,1,0,2,1,10,152.0,0,0
1052,1,4,1,1,1,1,0,10,152.0,6,0
1053,0,4,1,3,0,1,1,10,26.0,9,1
1054,1,3,1,4,1,2,0,10,152.0,1,0
1055,1,3,1,4,0,2,1,9,152.0,6,0
1056,1,3,1,3,1,2,0,10,152.0,5,0
1057,0,5,1,1,0,3,1,7,11.0,5,1
1058,1,4,1,3,0,1,1,10,26.0,4,0
1059,0,3,1,1,1,2,0,10,160.0,7,0
1060,0,3,1,2,1,2,0,9,152.0,6,0
1061,0,3,1,4,0,2,1,10,160.0,4,0
1062,0,4,1,3,0,3,1,10,124.0,5,1
1063,0,3,1,1,1,2,0,10,152.0,5,0
1064,0,5,1,2,0,1,1,7,26.0,6,1
